"","author","trigram","n","tf","idf","tf_idf"
"40","EAP","unfortunate girl's petticoats",3,0.000693000693000693,1.09861228866811,0.000761339077386077
"41","EAP","wonderfully inventive age",3,0.000693000693000693,1.09861228866811,0.000761339077386077
"42","HPL","arab abdul alhazred",4,0.000679463224052998,1.09861228866811,0.000746466647642677
"43","HPL","eric moreland clapham",4,0.000679463224052998,1.09861228866811,0.000746466647642677
"44","HPL","horned waning moon",4,0.000679463224052998,1.09861228866811,0.000746466647642677
"45","HPL","mad arab abdul",4,0.000679463224052998,1.09861228866811,0.000746466647642677
"46","HPL","moreland clapham lee",4,0.000679463224052998,1.09861228866811,0.000746466647642677
"47","MWS","beautiful thou art",2,0.000654450261780105,1.09861228866811,0.000718987099913684
"48","MWS","eyes half closed",2,0.000654450261780105,1.09861228866811,0.000718987099913684
"49","MWS","heart beat quick",2,0.000654450261780105,1.09861228866811,0.000718987099913684
"50","MWS","heaven seeking eyes",2,0.000654450261780105,1.09861228866811,0.000718987099913684
"51","MWS","lord raymond returned",2,0.000654450261780105,1.09861228866811,0.000718987099913684
"52","MWS","time lord raymond",2,0.000654450261780105,1.09861228866811,0.000718987099913684
"53","HPL","dr herbert west",3,0.000509597418039749,1.09861228866811,0.000559849985732008
"54","HPL","sir alfred jermyn",3,0.000509597418039749,1.09861228866811,0.000559849985732008
"55","HPL","sir eric moreland",3,0.000509597418039749,1.09861228866811,0.000559849985732008
"56","HPL","sir robert jermyn",3,0.000509597418039749,1.09861228866811,0.000559849985732008
"57","HPL","waning crescent moon",3,0.000509597418039749,1.09861228866811,0.000559849985732008
"58","HPL","watery blue eyes",3,0.000509597418039749,1.09861228866811,0.000559849985732008
"59","EAP","à la st",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"60","EAP","adolphe le bon",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"61","EAP","angel ov te",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"62","EAP","artificial landscape gardening",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"63","EAP","baron von jung",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"64","EAP","belles lettres universal",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"65","EAP","blue arabian mantelet",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"66","EAP","bois de boulogne",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"67","EAP","bottomed arm chair",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"68","EAP","clos de vougeot",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"69","EAP","covered balustrade calls",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"70","EAP","crimson satin dress",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"71","EAP","de goole bug",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"72","EAP","des idees ah",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"73","EAP","devil's seat forty",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"74","EAP","doodle doo cock",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"75","EAP","eighteen inches wide",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"76","EAP","eldest son heard",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"77","EAP","enormous wealth inherited",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"78","EAP","exceedingly retired life",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"79","EAP","exchange tea total",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"80","EAP","experimental bibliographical association",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"81","EAP","eye sore trade",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"82","EAP","gazette des tribunaux",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"83","EAP","gentlemen piously inclined",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"84","EAP","genuine blackwood article",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"85","EAP","gold snuff box",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"86","EAP","goole bug de",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"87","EAP","grey human hair",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"88","EAP","gum elastic chamber",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"89","EAP","heart beat heavily",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"90","EAP","highly rarefied atmosphere",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"91","EAP","ho ho ho",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"92","EAP","ho ho hu",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"93","EAP","ho hu hu",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"94","EAP","hollow brass tube",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"95","EAP","hundred thousand dollars",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"96","EAP","id genus omne",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"97","EAP","knees tottered beneath",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"98","EAP","lettres universal experimental",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"99","EAP","madame eugenie lalande",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"100","EAP","maison de sante",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"101","EAP","marchesa di mentoni",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"102","EAP","messrs bogs hogs",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"103","EAP","miguel de cervantes",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"104","EAP","mille mille decollavimus",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"105","EAP","mon cher ami",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"106","EAP","monsieur de kock",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"107","EAP","moss covered balustrade",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"108","EAP","mynheer superbus von",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"109","EAP","neighboring land detecting",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"110","EAP","ninon de l'enclos",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"111","EAP","noise steadily increased",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"112","EAP","nom de guerre",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"113","EAP","nom de plume",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"114","EAP","north main branch",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"115","EAP","omnibus driver valence",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"116","EAP","orange jellies en",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"117","EAP","ov te odd",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"118","EAP","parti colored fires",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"119","EAP","pas de zephyr",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"120","EAP","philadelphia regular exchange",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"121","EAP","playing thomas hawk",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"122","EAP","rapt day dreams",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"123","EAP","regular exchange tea",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"124","EAP","ruby red asphodel",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"125","EAP","scenery cultivating trees",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"126","EAP","semi gothic semi",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"127","EAP","shot fifty feet",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"128","EAP","sir david brewster",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"129","EAP","sir george cayley",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"130","EAP","sir george cayley's",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"131","EAP","sky blue arabian",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"132","EAP","surrounding scenery cultivating",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"133","EAP","te angel ov",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"134","EAP","tête à tête",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"135","EAP","théâtre des variétés",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"136","EAP","thingum bob esq",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"137","EAP","thirteen minutes northeast",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"138","EAP","thomas bob esq",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"139","EAP","thousand miles east",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"140","EAP","thousand miles west",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"141","EAP","turgot price priestley",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"142","EAP","universal experimental bibliographical",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"143","EAP","unusual pecuniary resources",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"144","EAP","vast illimitable desert",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"145","EAP","washington monument association",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"146","EAP","widow madame lalande",2,0.000462000462000462,1.09861228866811,0.000507559384924052
"147","HPL","betwixt strange peaks",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"148","HPL","black vault winking",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"149","HPL","blasphemous fish frogs",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"150","HPL","blow wild tunes",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"151","HPL","broad washington lafayette",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"152","HPL","buoys tolled free",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"153","HPL","captain obed marsh",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"154","HPL","circle social club",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"155","HPL","cities blow wild",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"156","HPL","clapham lee d.s.o",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"157","HPL","clark ashton smith",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"158","HPL","col spring glen",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"159","HPL","cold spring glen",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"160","HPL","corey they's suthin",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"161","HPL","covered motor car",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"162","HPL","dissimilar martense eyes",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"163","HPL","dr davis left",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"164","HPL","gaily painted galleys",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"165","HPL","green stone idol",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"166","HPL","greenish yellow ichor",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"167","HPL","grey rock akurion",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"168","HPL","grey stone city",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"169","HPL","hammond's drug store",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"170","HPL","ice cold wind",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"171","HPL","insane watching eye",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"172","HPL","iron grey beard",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"173","HPL","lavinny's black brat",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"174","HPL","lighter sharper dreams",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"175","HPL","magnus furius camillus",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"176","HPL","major sir eric",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"177","HPL","messrs ricci czanek",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"178","HPL","mis corey they's",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"179","HPL","mouldy pnakotic manuscripts",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"180","HPL","pale blue eyes",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"181","HPL","pale vapours hide",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"182","HPL","red glare meant",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"183","HPL","sea green stone",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"184","HPL","seaweed cities blow",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"185","HPL","servant preserved smith",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"186","HPL","sir arthur jermyn",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"187","HPL","sir john hawkins",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"188","HPL","sir wade jermyn",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"189","HPL","sir wade jermyn's",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"190","HPL","snowy peak overlooking",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"191","HPL","space time continuum",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"192","HPL","spectacled blue eyes",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"193","HPL","st mary's hospital",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"194","HPL","strange olden ruin",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"195","HPL","tales fly thick",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"196","HPL","thin yellowish shimmering",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"197","HPL","tiny human hands",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"198","HPL","twilight abysses flashed",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"199","HPL","unknown outer sky",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"200","HPL","upper miskatonic valley",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"201","HPL","upper timber lot",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"202","HPL","vault winking hideously",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"203","HPL","vice admiralty court",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"204","HPL","vocal qualities peculiar",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"205","HPL","walled rose gardens",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"206","HPL","white ship sailed",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"207","HPL","wide brimmed hat",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"208","HPL","wild tunes learned",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"209","HPL","ye mis corey",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"210","HPL","yellow squint eyed",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"211","HPL","yellowish shimmering exhalation",2,0.000339731612026499,1.09861228866811,0.000373233323821338
"212","MWS","abandoned granary suddenly",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"213","MWS","abhorred monster fiend",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"214","MWS","abhorred society wished",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"215","MWS","abhorred voice apparently",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"216","MWS","abject fears monster",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"217","MWS","absence perdita returned",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"218","MWS","abstruse calculations destroyed",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"219","MWS","abundant loveliness depart",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"220","MWS","accent unfeeling heartless",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"221","MWS","accents clara promised",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"222","MWS","accidental circumstances hastened",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"223","MWS","accompany perdita woe",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"224","MWS","account friendship hand",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"225","MWS","account peril imprisonment",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"226","MWS","accursed hands ye",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"227","MWS","accursed moment shrouded",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"228","MWS","accursed vengeance tears",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"229","MWS","accustomed companions idris",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"230","MWS","accustomed health ryland",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"231","MWS","aching heart recalls",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"232","MWS","acquired fresh strength",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"233","MWS","acquired sufficient courage",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"234","MWS","acquiring sustenance increased",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"235","MWS","act ten times",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"236","MWS","action doubly irksome",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"237","MWS","active fancy wove",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"238","MWS","active goodness resided",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"239","MWS","active life evadne",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"240","MWS","added fresh love",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"241","MWS","added gentlest benevolence",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"242","MWS","added overflowing recompence",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"243","MWS","adder's sting pierced",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"244","MWS","adder's stings infixed",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"245","MWS","admirable friend elizabeth",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"246","MWS","admiration hard labour",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"247","MWS","admire diotima ceased",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"248","MWS","admonition home cast",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"249","MWS","adopted country chapter",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"250","MWS","adoration ready servitor",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"251","MWS","adorning familiar life",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"252","MWS","adrian gently threw",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"253","MWS","adrian lord raymond",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"254","MWS","adrian perceptibly declined",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"255","MWS","adrian suddenly vanished",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"256","MWS","adrian visited london",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"257","MWS","adrian's anti chamber",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"258","MWS","adrian's chief endeavour",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"259","MWS","adrian's countenance flitted",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"260","MWS","adrian's form tainted",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"261","MWS","adrian's hand contributed",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"262","MWS","adrian's incurable disorder",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"263","MWS","advance avail thyself",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"264","MWS","advantages lord raymond",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"265","MWS","adverse winds detain",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"266","MWS","aerial bark quickly",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"267","MWS","aerial summits hung",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"268","MWS","affection embosomed deeper",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"269","MWS","affectionate brother robert",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"270","MWS","affectionate wife sister",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"271","MWS","affections misery incalculable",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"272","MWS","affections single object",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"273","MWS","afflicted father alphonse",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"274","MWS","afforded fewer beauties",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"275","MWS","affright sorrow doubles",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"276","MWS","aft cabin earth",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"277","MWS","age unknown unhonoured",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"278","MWS","age wrinkled brow",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"279","MWS","aged cottager won",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"280","MWS","aged pines planted",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"281","MWS","ages birnam hill",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"282","MWS","ages justine shook",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"283","MWS","agitated mien added",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"284","MWS","agitation listening attentively",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"285","MWS","agonizing dread ate",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"286","MWS","agonizing plaints filled",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"287","MWS","agony madame moritz",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"288","MWS","agrippa albertus magnus",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"289","MWS","ah dear sister",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"290","MWS","ah dearest friend",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"291","MWS","air blowing freshly",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"292","MWS","air sudden fear",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"293","MWS","alas poor country",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"294","MWS","alcove raymond continued",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"295","MWS","alfred advance offspring",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"296","MWS","alfred stood immoveable",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"297","MWS","aloud william dear",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"298","MWS","alpine valleys sought",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"299","MWS","altro lavoro credea",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"300","MWS","ambition held strong",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"301","MWS","ambitious dreams floated",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"302","MWS","ambitious noble uprose",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"303","MWS","ambitious restless raymond",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"304","MWS","ambrosial air rests",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"305","MWS","ambrosial home invested",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"306","MWS","america india egypt",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"307","MWS","amiable companions continually",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"308","MWS","amid apparent calm",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"309","MWS","amidst eternal spring",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"310","MWS","amor qualche risforo",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"311","MWS","amusements ill suited",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"312","MWS","amusements remained enjoyment",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"313","MWS","ancient glory turkish",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"314","MWS","angel's arm bared",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"315","MWS","angelic hand fostered",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"316","MWS","angry dislike prevent",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"317","MWS","angry lady deign",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"318","MWS","anguish enjoyment plays",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"319","MWS","animal functions uninterruptedly",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"320","MWS","ante pestilential race",1,0.000327225130890052,1.09861228866811,0.000359493549956842
"321","MWS","anti chamber crowded",1,0.000327225130890052,1.09861228866811,0.000359493549956842
